id,happy_company_id,company_name,customer_type,taxable,region,business_phone,cell_phone,fax,customer_geocode,customer_lat,customer_long,customer_street1,customer_street2,customer_city,customer_state,customer_country,customer_zipcode,customer_county,user_id,user_id_update,active,created_at,updated_at,lock_version,company_name_normalized
595,1,Marble City Community Center,,t,,918-392-7083,"","",,,,111 S. Main St.,"",Marble City,OK,,74945,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,marble city community center
596,1,Marietta Daycare and Preschool,,t,,580-768-3410,"","",,,,800 Hwy 77,"",Marietta,OK,,73448,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,marietta daycare and preschool
597,1,Marion Parks Department,,t,,901-487-8972,"","",,,,3821 Complex Dr.,"",Marion,AR,,72364,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,marion parks department
598,1,Marlow Elementary School,,f,,580-641-0725,"","",,,,510 W Main St,"",Marlow,OK,,73055,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,marlow elementary school
599,1,Marshall Elementary School,,f,,918-473-5832,"","",,,,205 W. Owens St.,"",Checotah,OK,,74426,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,marshall elementary school
601,1,Mathias Elementary School,,t,,479-200-7640,"","",,,,1609 N. 24th St.,"",Rogers,AR,,72756,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mathias elementary school
602,1,Maumelle Parks & Recreation,,t,,501-851-6990 ,501-960-6406,"",,,,1100 Edgewood Drive,"",Maumelle,AR,,72113,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,maumelle parks recreation
603,1,Mayflower Public Schools,,t,,501-454-2744,"","",,,,4 Grove St.,"",Mayflower,AR,,72106,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mayflower public schools
604,1,McGee Valley Baptist Church,,f,,940-399-7069,"","",,,,11034 N. Gabbart Rd.,"",Stringtown,OK,,74569,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mcgee valley baptist church
605,1,Mc Gregor Homes,,t,,405-315-0252,405-330-2555,"",,,,7614 Sunset Sail Ave,"",Edmond,OK,,73034,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mc gregor homes
607,1,Mcmillan Welding,,t,,918-521-6889,"","",,,,501 Mike Powers Blvd.,"",Inola,OK,,74036,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mcmillan welding
608,1,Meeker Public Schools,,t,,405-788-4540,"","",,,,400 Culver St.,"",Meeker,OK,,74855,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,meeker public schools
609,1,"Melrose Lane Investment Co., LLC",,t,,918-859-5584,"","",,,,12150 E. 96th St. North,"",Owasso,OK,,74055,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,melrose lane investment co llc
611,1,Mena Public Schools,,t,,479-216-6651,"","",,,,501 Hickory Ave,"",Mena,AR,,71953,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mena public schools
613,1,Merryman Builders,,t,,580-264-9533,"","",,,,600 S. Washington St.,"",Ardmore,OK,,73401,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,merryman builders
614,1,Metro Christian,,f,,918-745-9868,"","",,,, 6363 S. Trenton Ave.,"",Tulsa,OK,,74136,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,metro christian
615,1,Metropolitan Bible Church OKC,,f,,405-722-2550,"","",,,,7201 West Britton Road,"",Oklahoma City,OK,,73132,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,metropolitan bible church okc
616,1,MidAmerica Industrial Park,,t,,918.825.3500,"","",,,,4057 Sanders Mitchell St,"",Pryor,OK,,74361,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,midamerica industrial park
617,1,Mid-Del Schools,,f,,405-671-8670,405-739-1615,ext. 7702,,,,7217 SE 15th Street,"",Midwest City,OK,,73110,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mid del schools
619,1,MidStates Recreation,,f,,614-855-3790,"","",,,,1279 Hazelton-Etna Road SW,"",Pataskala,OH,,43062,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,midstates recreation
620,1,Midwest City-Del City I.S.D. No. 52,,f,,405-570-0418,"","",,,,7217 SE 15th St.,"",Midwest City,OK,,73110,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,midwest city del city i s d no 52
621,1,Milestone Construction Company,,t,,479 799-4455,"","",,,,2002 S. 48th Street,Suite A,Springdale,AR,,72762,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,milestone construction company
622,1,Miller Tippens Construction Co.,,t,,918-720-1976,"","",,,,437 E. 141st St.,"",Glenpool,OK,,74033,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,miller tippens construction co
623,1,Mizel Jewish Community Day School,,t,,(561) 301-0889,"","",,,,2021 E. 71st St.,"",Tulsa,OK,,74136,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mizel jewish community day school
624,1,Moffett Schools,,t,,918-875-3668,"","",,,,701 Belt ave,"",Moffett,OK,,74946,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,moffett schools
626,1,Moore Public School District,,f,,405-735-4149,405-213-7205,"",,,,1500 SE 4th St.,"",Moore,OK,,73160,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,moore public school district
627,1,Morgan Creek HOA,,t,,405-314-9443,405-314-9443,"",,,,9421 NW 122nd,"",Yukon,OK,,73099,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,morgan creek hoa
628,1,Morris Public Schools,,f,,918-733-9072,"","",,,,307 S. 6th St.,"",Morris,OK,,74445,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,morris public schools
629,1,Mosaic Church OKC,,t,,405-464-5241,"","",,,,5821 Northwest Expy,"",Warr Acres,OK,,74132,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mosaic church okc
630,1,Moss-Carpenter Construction Company,,t,,901-508-2210,"","",,,,9700 Village Circle,Suite 300,Lakeland,TN,,38002,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,moss carpenter construction company
632,1,Mountain Home Public School,,t,,555-555-5555,"","",,,,1439 South College,"",Mountain Home,AR,,72653,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mountain home public school
633,1,Mountain Station Apartments,,t,,870-405-4248,"","",,,,1749 Glenbriar Drive,"",Mountain Home,AR,,72653,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mountain station apartments
634,1,Mowery Retail Center,,t,,918-636-1283,"","",,,,102 S. Main St.,"",Owass,OK,,74055,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mowery retail center
635,1,Mt. Comfort Church of Christ,,t,,479-461-2346,"","",,,,3249 W Mt. Comfort Rd,"",Fayetteville,AR,,72704,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mt comfort church of christ
636,1,Mt. Comfort Sonshine Schools,,t,,479-461-2346,"","",,,,3249 W. Mt. Comfort Rd.,"",Fayetteville,AR,,72704,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mt comfort sonshine schools
637,1,Mt Olive Lutheran Church,,t,,000.000.0000,918-541-0234,"",,,,2237 N Main St,"",Miami,OK,,74354,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mt olive lutheran church
638,1,Muntage Apartments,,t,,405-946-0588,"","",,,,3041 NW 41st St.,"",Oklahoma City,OK,,73112,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,muntage apartments
640,1,Muscogee Nation - Head Start Pre-School,,t,,918.752.5928,"","",,,,PO BOX 580,"",Okmulgee,OK,,74447,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,muscogee nation head start pre school
641,1,Muscogee Nation Housing - Okemah,,t,,918-623-1647,"","",,,,"112 Fus Cate Okemah, OK","",Okemah,OK,,74859,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,muscogee nation housing okemah
642,1,Muscogee Nation Reintegration Program,,t,,918.549.2629,"","",,,,615 E. Corporation St.,"",Henryetta,OK,,74437,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,muscogee nation reintegration program
644,1,Mustang Public Schools,,t,,405-830-0059,"","",,,,12400 SW 15th St,"",Yukon,OK,,73099,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,mustang public schools
645,1,Nabholz Construction,,t,,870-281-7349,"","",,,,3415 1 Place,"",Jonesboro,AR,,72405,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,nabholz construction
646,1,Nabholz Construction Services,,t,,918-550-1743,"","",,,,13219 Kimberly Clark P,"",Jenks,OK,,74037,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,nabholz construction services
647,1,Native American Association,,t,,9185709269,"","",,,,Interesection of Grand and Main,"",Ketchum,OK,,74349,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,native american association
648,1,NEAEC-Corning ABC Preschool,,t,,870-886-7717,"","",,,,510 Wynn Park Street,"",Corning,AR,,72434,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,neaec corning abc preschool
650,1,NEAEC-Hoxie ABC Preschool,,t,,870-886-7717,"","",,,,397 SW Alice Street,"",Hoxie,AR,,72433,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,neaec hoxie abc preschool
651,1,NEAEC-Maynard ABC Preschool,,t,,870-886-7717,"","",,,,48 Walnut Street,"",Maynard,AR,,72444,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,neaec maynard abc preschool
652,1,NEAEC-Piggott ABC Preschool,,t,,870-886-7717,"","",,,,895 East Main Street,"",Piggot,AR,,72454,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,neaec piggott abc preschool
653,1,NEAEC-Sloan-Hendrix ABC Preschool,,t,,870-886-7717,"","",,,,#1 Greyhound Drive,"",Imboden,AR,,72434,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,neaec sloan hendrix abc preschool
654,1,NEAEC-Walnut Ridge ABC Preschool,,t,,870-886-7717,"","",,,,513 East Free Street,"",Walnut Ridge,AR,,72476,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,neaec walnut ridge abc preschool
655,1,Newkirk Public Schools,,f,,918-625-2148,"","",,,,701 W. South St.,"",Newkirk,OK,,74647,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,newkirk public schools
656,1,NexGen Lawns,,t,,	 918-671-8428,"","",,,,1102 N. Garnett Rd.,Suite 107,Tulsa,OK,,74116,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,nexgen lawns
658,1,Noble Elementary,,t,,870-853-9851,870-853-6974,"",,,,206 S. Bartlett St,"",Hamburg,AR,,71646,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,noble elementary
659,1,Noble's Smoking Joes Bbq,,t,,405-407-6133,"","",,,,405 S. Main St.,"",Noble,OK,,73068,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,noble s smoking joes bbq
661,1,Norman Nature Park,,f,,(918) 628-1255,"","",,,,201 W. Gray St.,"",Norman,OK,,73070,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,norman nature park
663,1,"Norris Services & Construction, Inc.",,t,,479-883-0546,"","",,,,1821 Phoenix Ave Suite I,"",Fort Smith,AR,,72901,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,norris services construction inc
664,1,Northern Hills Elementary School,,t,,405-340-2975,"","",,,,901 East Wayne St.,"",Edmond,OK,,73030,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,northern hills elementary school
665,1,North Little Rock School District,,t,,501-779-2594,"","",,,,1800 Fairway Ave.,"",North Little Rock,AR,,72116,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,north little rock school district
667,1,North Rock Creek Schools,,t,,405-275-3473,405-275-3473,"",,,,42400 Garrett's Lake Rd,"",Shawnee,OK,,74804,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,north rock creek schools
668,1,Norwood School District,,t,,918-555-5555,"","",,,,7966 W. 790 Rd.,"",Hulbert,OK,,74441,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,norwood school district
669,1,NWAESC,,t,,479-267-5960,"","",,,,4 N Double Springs Rd,"",Farmington,AR,,72730,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,nwaesc
670,1,"NWA LD, LLC",,t,,479.301.6639,479.301.6639,"",,,,4058 North College Avenue,Ste 300,Fayetteville,AR,,72703,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,nwa ld llc
671,1,Oak Hall Episcopal School,,f,,580-504-7777,"","",,,,2815 Mt. Washington Rd.,"",Ardmore,OK,,73401,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oak hall episcopal school
672,1,Oak Hills Country Club,,t,,870-830-0104,"","",,,,77 Oak Hills Dr.,"",DeWitt,AR,,72042,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oak hills country club
673,1,Oakridge Park,,t,,918-230-5990,"","",,,,183rd East Ave,"",Tulsa,OK,,74134,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oakridge park
674,1,Oaks Mission Elementary School,,f,,918-207-9176,"","",,,,357 W. Main St.,"",Tahlequah,OK,,74464,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oaks mission elementary school
675,1,Oak Tree Children's Academy,,t,,000-000-0000,"","",,,,1314 S. Western Rd,"",Stillwater,OK,,74074,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oak tree children s academy
676,1,Okarche Elementary,,f,,405-314-5674,"","",,,,P.O. Box 276,"",Okarche,OK,,73762,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,okarche elementary
678,1,OKCO Behavioral Care Center - Flintco,,t,,405-764-5139,"","",,,,1225 North Broadway,Suite 105,Oklahoma City,OK,,73103,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,okco behavioral care center flintco
679,1,Oklahoma City Public Schools,,t,,405-587-0000,"","",,,,615 N. Classen Blvd,"",Oklahoma City,OK,,73106,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oklahoma city public schools
680,1,Oklahoma City Zoo,,f,,405-426-5087,"","",,,,2101 N.E. 50th St.,"",Oklahoma City,OK,,73111,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oklahoma city zoo
681,1,Oklahoma Custom Awnings,,f,,(405) 702-1500,"","",,,,3030 S Ann Arbor Ave,"",Oklahoma City,OK,,73179,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oklahoma custom awnings
682,1,Oliver Middle School,,t,,918-555-5555,"","",,,,3100 W. New Orleans St.,"",Broken Arrow,OK,,74011,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,oliver middle school
683,1,One Fire Holdings,,t,,(918) 518-6701,"","",,,,300 Riverwalk Terrace #280,"",Jenks,OK,,74037,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,one fire holdings
685,1,OSU IT- Residential Life,,f,,918-629-5767,"","",,,,1801 E. 4th St.,"",Okmulgee,OK,,74447,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,osu it residential life
686,1,Ouachita Behavior Health Services - CLIMB,,t,,(501) 624-7111,000.000.0000,"",,,,125 Wellness Way,"",Hot Springs ,AR,,71913,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ouachita behavior health services climb
687,1,Owasso Land Trust,,t,,918-859-5584,"","",,,,12150 E 96th St N,"",Owasso,OK,,74055,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,owasso land trust
688,1,Ozark Kindergarten Center,,t,,(479) 667-3021,"","",,,,700 N 12th St,"",Ozark,AR,,72949,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ozark kindergarten center
689,1,Ozark School District,,t,,479-209-7803,"","",,,,1609 Walden Dr. ,"",Ozark,AR,,72949,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ozark school district
691,1,Paragould Parks Department,,t,,870-239-7510,"","",,,,301 W. Court St.,"",Paragould,AR,,72450,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,paragould parks department
692,1,Paragould Primary,,t,,(870) 240-2201,"","",,,,1600 Country Club Rd.,427 E. Poplar St.,Paragould,AR,,72450,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,paragould primary
693,1,Paragould School District,,t,,870-239-2105,"","",,,,1501 West Court Street,"",Paragould,AR,,72450,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,paragould school district
694,1,Parenting Services - Oklahoma City,,t,,405-773-6914,405-773-6914,"",,,,7900 Devore Dr.,"",Oklahoma City,OK,,73162,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,parenting services oklahoma city
695,1,Parker Village Development,,t,,918-376-6536,"","",,,,204 E. 26th Place,"",Tulsa,OK,,74114,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,parker village development
697,1,Parkview Baptist Church,,f,,918-494-3755,"","",,,,5805 S. Sheridan Rd.,"",Tulsa,OK,,74145,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,parkview baptist church
698,1,Parkview Elementary,,t,,000-000-0000,"","",,,,619 Parkview Ave,"",Van Buren,AR,,72956,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,parkview elementary
699,1,Parthenon City Park,,t,,870-577-7789,"","",,,,TBD,"",Parthenon,AR,,72666,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,parthenon city park
700,1,Pauls Valley Intermediate School,,f,,405-238-4052,"","",,,,301 West Burt,"",Pauls Valley,OK,,73075,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pauls valley intermediate school
701,1,Pauls Valley Schools,,f,,405-238-6453,"","",,,,301 North Chickasaw,"",Pauls Valley,OK,,73075,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pauls valley schools
702,1,P.B. Odom III Construction Co.,,t,,405-691-8797,"","",,,,2501 SW 134th St.,"",Oklahoma City,OK,,73170,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,p b odom iii construction co
704,1,Peachey Landscaping,,t,,479.525.6042,"","",,,,160 Fowler Street,"",Gentry,AR,,72734,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,peachey landscaping
705,1,Peggs School District,,f,,918-598-3412,"","",,,,10821 Hickory Ave.,"",Peggs,OK,,74452,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,peggs school district
706,1,Peoria Tribe of Indians of Oklahoma,,t,,918-544-6389,"","",,,,118 S Eight Tribe Trail,"",Miami,OK,,74354,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,peoria tribe of indians of oklahoma
707,1,Perfection Outdoor Solutions,,t,,(918) 984-7336,(918) 984-7336,"",,,,"5401 S Sheridan Rd, #201","",Tulsa,OK,,74145,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,perfection outdoor solutions
708,1,Perkins-Tryon School District,,f,,(405) 547-5741,"","",,,,1114 E. Kirk St.,"",Perkins,OK,,74059,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,perkins tryon school district
709,1,Perona Family,,t,,918-812-3948,"","",,,,5001 E. 106th St.,"",Tulsa,OK,,74137,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,perona family
711,1,Phillips Development Corporation,,t,,(501)441-6800,"","",,,,1405 N. Pierce St. ,Suite 211,Little Rock,AR,,72207,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,phillips development corporation
713,1,Piedmont Schools Childcare Center,,f,,405-373-2311,"","",,,,615 Edmond Rd. NW,"",Piedmont,OK,,73078,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,piedmont schools childcare center
714,1,"Pinstripe Lawn & Landscape, LLC",,t,,580-583-8334,580-583-8334,"",,,,Will Get from Customer,"",Gutherie,OK ,,74033,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pinstripe lawn landscape llc
715,1,Platinum Playgrounds,,t,,405-408-4693,"","",,,,7300 NW 164th St suite 9,"",Edmond,OK,,73013,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,platinum playgrounds
716,1,"Play by Design, Inc.",,t,,918-550-1829,"","",,,,2929 E. 56th Pl.,"",Tulsa,OK,,74137,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,play by design inc
717,1,"Playgrounds Etc., LLC",,t,,724-816-4708,"","",,,,355 Warrick Drive,"",Seven Fields,PA,,16046,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,playgrounds etc llc
718,1,"Play Mart, Inc.",,t,,606-679-2572,"","",,,,170 Allens Way,"",Somerset,KY,,42501,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,play mart inc
719,1,Play & Park Structures ,,t,,405.394.0275,405.394.0275,"",,,,PO Box 381,"",Choctaw,OK,,73020,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,play park structures
721,1,Pleasant Forest HOA,,t,,501-246-1739,"","",,,,12008 Desoto Forest Dr.,"",Little Rock,AR,,72212,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pleasant forest hoa
722,1,Pleasant Vale Elementary School,,f,,580-234-9628,"","",,,,6020 E Willow Rd,"",Enid,OK,,73701,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pleasant vale elementary school
723,1,Pocola Elementary School,,f,,918-436-2561,"","",,,,1000 Pryor Ave. E,"",Pocola,OK,,74902,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pocola elementary school
724,1,Ponca City Charity Angel Ambucs,,f,,580-762-2366,"","",,,,PO Box 1393,"",Ponca City,OK,,74602,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ponca city charity angel ambucs
725,1,Ponca City Parks Dept.,,t,,580-763-0575,"","",,,,905 W Hartford Ave,"",Ponca City,OK,,74601,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ponca city parks dept
726,1,Porter Public Schools,,f,, 918-483-2401,"","",,,,125 N. Main St.,"",Porter,OK,,74454,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,porter public schools
728,1,Powers Design Build,,t,,918-645-6509,"","",,,,8810 S. Yale Ave.,"",Tulsa,OK,,74136,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,powers design build
729,1,Prairie Vale Elementary School,,f,,316-650-0726,"","",,,,22522 N. Pennsylvania Ave.,"",Edmond,OK,,73025,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,prairie vale elementary school
730,1,Preston Public Schools,,t,,918-759-0224,"","",,,,10165 Pringley Ave.,"",Okmulgee,OK,,74447,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,preston public schools
731,1,Primerose Path Daycare & Preschool,,t,,000.000.0000,000.000.0000,"",,,,715 W 2nd St,"",Waldron,AR,,72958,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,primerose path daycare preschool
732,1,Primrose - NW Ok City,,t,,405.721.2200,405.721.2200,"",,,,6101 NW 139th St.,"",Oklahoma City,OK,,73142,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,primrose nw ok city
733,1,Pryor Child Development Center,,t,,479-783-2480,"","",,,,3340 W. 530 ,"",Pryor,OK,,74361,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pryor child development center
735,1,Pulaski County Parks & Rec,,t,,000.000.0000,000.000.0000,"",,,,"201 S Broadway, Ste 400","",Little Rock,AR,,72201,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pulaski county parks rec
736,1,Pulaski County Road & Bridge,,t,,501-340-6810,"","",,,,3200 Brown Street,"",Little Rock,AR,,72204,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,pulaski county road bridge
737,1,Quail Hollow Apartments,,t,,918-355-1678,918-355-1678,"",,,,2607 E Albany St,"",Broken Arrow,OK,,74011,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,quail hollow apartments
738,1,Quitman Public Schools,,t,,501-589-2554,"","",,,,6275 Heber Springs Rd W,"",Quitman,AR,,72131,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,quitman public schools
739,1,Ramsey Jr. High,,t,,479-831-5975,"","",,,,3201 Jenny Lind,"",Fort Smith,AR,,72901,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ramsey jr high
740,1,Ranch Academy,,t,,000-000-0000,000-000-0000,"",,,,64 West Cadron Ridge Rd,"",Greenbrier,AR,,72058,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ranch academy
742,1,Reco Construction Co,,t,,918-237-6445,"","",,,,7033 E 40th St,"",Tulsa,OK,,74145,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,reco construction co
743,1,Rector School District,,t,,870-595-3151,"","",,,,700 West 5th Street,"",Rector,AR,,72461,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,rector school district
744,1,Redbud Elementary,,t,,405-340-2280,"","",,,,Edmond Public Schools,3800 N. Douglas Blvd,Arcadia,OK,,73007,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,redbud elementary
745,1,Regency Point Apartments,,t,,918-492-8464,"","",,,,5477 E. 71st St,"",Tulsa,OK,,74136,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,regency point apartments
746,1,Regent Preparatory School,,f,,918-232-6558,"","",,,,8621 S. Memorial Dr.,"",Tulsa,OK,,74133,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,regent preparatory school
747,1,Regina's In Home Day Care,,t,,918-864-1793,"","",,,,3292 E. 490,"",Pryor,OK,,74361,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,regina s in home day care
